clip,time_s,phase,foot_l_x_m,foot_l_y_m,foot_l_z_m,ball_l_x_m,ball_l_y_m,ball_l_z_m,foot_r_x_m,foot_r_y_m,foot_r_z_m,ball_r_x_m,ball_r_y_m,ball_r_z_m,hand_l_x_m,hand_l_y_m,hand_l_z_m,hand_r_x_m,hand_r_y_m,hand_r_z_m
interact,1.645833333,0.822916667,0.195194422,0.103134730,0.127010396,0.180450753,0.014634681,0.275279213,-0.161814171,0.103692047,-0.267281642,-0.264686220,0.015192008,-0.159493155,0.254284304,0.895419122,0.118278849,-0.294528424,0.923934997,-0.191165040
interact,1.650000000,0.825000000,0.195194422,0.103134748,0.127010405,0.180450754,0.014634699,0.275279222,-0.161814144,0.103692086,-0.267281618,-0.264686193,0.015192041,-0.159493133,0.255305768,0.895145002,0.115651724,-0.294447988,0.923967538,-0.191318761
interact,1.654166667,0.827083333,0.195194421,0.103134767,0.127010413,0.180450752,0.014634720,0.275279231,-0.161814115,0.103692136,-0.267281594,-0.264686163,0.015192084,-0.159493110,0.256313754,0.894885164,0.113015626,-0.294367555,0.924000128,-0.191472472
interact,1.658333333,0.829166667,0.195194417,0.103134788,0.127010421,0.180450746,0.014634742,0.275279240,-0.161814083,0.103692195,-0.267281570,-0.264686128,0.015192136,-0.159493086,0.257308220,0.894639657,0.110370712,-0.294287125,0.924032766,-0.191626172
interact,1.662500000,0.831250000,0.195194411,0.103134810,0.127010428,0.180450735,0.014634765,0.275279248,-0.161814049,0.103692264,-0.267281545,-0.264686090,0.015192198,-0.159493060,0.258289124,0.894408531,0.107717137,-0.294206698,0.924065453,-0.191779860
interact,1.666666667,0.833333333,0.195194402,0.103134835,0.127010436,0.180450721,0.014634791,0.275279255,-0.161814012,0.103692343,-0.267281519,-0.264686048,0.015192268,-0.159493034,0.259256426,0.894191834,0.105055065,-0.294126273,0.924098189,-0.191933537
interact,1.670833333,0.835416667,0.195194401,0.103134838,0.127010439,0.180450724,0.014634795,0.275279258,-0.161814033,0.103692387,-0.267281500,-0.264686079,0.015192321,-0.159493020,0.260304939,0.894068322,0.102687824,-0.294049103,0.924127830,-0.192082544
interact,1.675000000,0.837500000,0.195194396,0.103134842,0.127010442,0.180450720,0.014634800,0.275279258,-0.161814050,0.103692444,-0.267281480,-0.264686102,0.015192385,-0.159493003,0.261342181,0.893956775,0.100312594,-0.293971935,0.924157499,-0.192231544
interact,1.679166667,0.839583333,0.195194386,0.103134846,0.127010443,0.180450710,0.014634805,0.275279258,-0.161814063,0.103692513,-0.267281460,-0.264686120,0.015192461,-0.159492985,0.262368043,0.893857231,0.097929556,-0.293894769,0.924187197,-0.192380537
interact,1.683333333,0.841666667,0.195194372,0.103134852,0.127010444,0.180450694,0.014634812,0.275279257,-0.161814072,0.103692596,-0.267281439,-0.264686131,0.015192549,-0.159492965,0.263382419,0.893769729,0.095538894,-0.293817605,0.924216923,-0.192529523
interact,1.687500000,0.843750000,0.195194355,0.103134859,0.127010443,0.180450672,0.014634819,0.275279254,-0.161814076,0.103692691,-0.267281418,-0.264686136,0.015192648,-0.159492943,0.264385206,0.893694304,0.093140791,-0.293740443,0.924246677,-0.192678501
interact,1.691666667,0.845833333,0.195194333,0.103134866,0.127010441,0.180450644,0.014634827,0.275279250,-0.161814077,0.103692799,-0.267281396,-0.264686134,0.015192760,-0.159492919,0.265376300,0.893630989,0.090735433,-0.293663282,0.924276460,-0.192827472
interact,1.695833333,0.847916667,0.195194307,0.103134874,0.127010438,0.180450610,0.014634836,0.275279244,-0.161814073,0.103692920,-0.267281373,-0.264686125,0.015192883,-0.159492893,0.266355599,0.893579816,0.088323009,-0.293586123,0.924306271,-0.192976436
interact,1.700000000,0.850000000,0.195194277,0.103134883,0.127010435,0.180450570,0.014634845,0.275279238,-0.161814066,0.103693054,-0.267281350,-0.264686110,0.015193018,-0.159492866,0.267323005,0.893540814,0.085903707,-0.293508966,0.924336110,-0.193125393
interact,1.704166667,0.852083333,0.195194312,0.103134893,0.127010478,0.180450617,0.014634857,0.275279286,-0.161814095,0.103693046,-0.267281341,-0.264686153,0.015193014,-0.159492864,0.268337471,0.893571128,0.083782197,-0.293436012,0.924362487,-0.193267523
interact,1.708333333,0.854166667,0.195194342,0.103134902,0.127010520,0.180450655,0.014634869,0.275279331,-0.161814119,0.103693053,-0.267281331,-0.264686186,0.015193025,-0.159492860,0.269342470,0.893611340,0.081654212,-0.293363059,0.924388874,-0.193409649
interact,1.712500000,0.856250000,0.195194366,0.103134912,0.127010559,0.180450685,0.014634880,0.275279375,-0.161814137,0.103693076,-0.267281321,-0.264686210,0.015193050,-0.159492853,0.270337914,0.893661471,0.079519886,-0.293290106,0.924415270,-0.193551772
interact,1.716666667,0.858333333,0.195194384,0.103134921,0.127010596,0.180450706,0.014634892,0.275279416,-0.161814150,0.103693115,-0.267281309,-0.264686225,0.015193090,-0.159492844,0.271323720,0.893721541,0.077379357,-0.293217155,0.924441677,-0.193693890
interact,1.720833333,0.860416667,0.195194396,0.103134931,0.127010631,0.180450720,0.014634903,0.275279454,-0.161814156,0.103693169,-0.267281297,-0.264686230,0.015193143,-0.159492831,0.272299804,0.893791567,0.075232764,-0.293144205,0.924468094,-0.193836005
interact,1.725000000,0.862500000,0.195194402,0.103134941,0.127010665,0.180450725,0.014634915,0.275279491,-0.161814156,0.103693238,-0.267281284,-0.264686227,0.015193211,-0.159492816,0.273266084,0.893871567,0.073080249,-0.293071255,0.924494521,-0.193978116
interact,1.729166667,0.864583333,0.195194402,0.103134951,0.127010695,0.180450723,0.014634927,0.275279524,-0.161814151,0.103693324,-0.267281270,-0.264686214,0.015193293,-0.159492798,0.274222478,0.893961555,0.070921952,-0.292998307,0.924520958,-0.194120223
interact,1.733333333,0.866666667,0.195194397,0.103134961,0.127010724,0.180450712,0.014634939,0.275279556,-0.161814140,0.103693424,-0.267281255,-0.264686193,0.015193390,-0.159492776,0.275168908,0.894061545,0.068758018,-0.292925359,0.924547404,-0.194262326
interact,1.737500000,0.868750000,0.195194413,0.103134950,0.127010717,0.180450737,0.014634928,0.275279550,-0.161814166,0.103693431,-0.267281204,-0.264686229,0.015193400,-0.159492729,0.276127503,0.894206913,0.066890510,-0.292857589,0.924570220,-0.194395398
interact,1.741666667,0.870833333,0.195194421,0.103134939,0.127010707,0.180450752,0.014634917,0.275279541,-0.161814185,0.103693456,-0.267281152,-0.264686254,0.015193427,-0.159492678,0.277078372,0.894360213,0.065017875,-0.292789819,0.924593030,-0.194528468
interact,1.745833333,0.872916667,0.195194422,0.103134927,0.127010693,0.180450758,0.014634906,0.275279528,-0.161814197,0.103693499,-0.267281098,-0.264686268,0.015193470,-0.159492623,0.278021450,0.894521454,0.063140210,-0.292722049,0.924615834,-0.194661537
interact,1.750000000,0.875000000,0.195194416,0.103134914,0.127010676,0.180450753,0.014634893,0.275279511,-0.161814201,0.103693559,-0.267281044,-0.264686270,0.015193530,-0.159492564,0.278956673,0.894690644,0.061257615,-0.292654279,0.924638632,-0.194794605
interact,1.754166667,0.877083333,0.195194402,0.103134901,0.127010656,0.180450738,0.014634881,0.275279491,-0.161814198,0.103693637,-0.267280988,-0.264686260,0.015193605,-0.159492502,0.279883977,0.894867789,0.059370191,-0.292586510,0.924661425,-0.194927672
interact,1.758333333,0.879166667,0.195194381,0.103134888,0.127010633,0.180450713,0.014634867,0.275279468,-0.161814187,0.103693733,-0.267280931,-0.264686239,0.015193696,-0.159492436,0.280803301,0.895052897,0.057478039,-0.292518741,0.924684213,-0.195060738
interact,1.762500000,0.881250000,0.195194352,0.103134874,0.127010607,0.180450678,0.014634853,0.275279441,-0.161814170,0.103693847,-0.267280873,-0.264686207,0.015193804,-0.159492366,0.281714582,0.895245971,0.055581261,-0.292450973,0.924706994,-0.195193803
interact,1.766666667,0.883333333,0.195194315,0.103134859,0.127010577,0.180450633,0.014634839,0.275279410,-0.161814144,0.103693978,-0.267280814,-0.264686163,0.015193928,-0.159492292,0.282617759,0.895447015,0.053679960,-0.292383204,0.924729770,-0.195326867
interact,1.770833333,0.885416667,0.195194338,0.103134908,0.127010596,0.180450663,0.014634891,0.275279432,-0.161814157,0.103694047,-0.267280792,-0.264686196,0.015194009,-0.159492279,0.283499092,0.895669555,0.052069829,-0.292321504,0.924748478,-0.195448684
interact,1.775000000,0.887500000,0.195194351,0.103134955,0.127010610,0.180450681,0.014634942,0.275279449,-0.161814162,0.103694136,-0.267280769,-0.264686216,0.015194108,-0.159492262,0.284374344,0.895898196,0.050455763,-0.292259804,0.924767169,-0.195570502
interact,1.779166667,0.889583333,0.195194356,0.103135002,0.127010620,0.180450688,0.014634992,0.275279461,-0.161814158,0.103694244,-0.267280744,-0.264686222,0.015194224,-0.159492240,0.285243470,0.896132942,0.048837828,-0.292198104,0.924785841,-0.195692322
interact,1.783333333,0.891666667,0.195194352,0.103135048,0.127010626,0.180450683,0.014635041,0.275279469,-0.161814146,0.103694371,-0.267280718,-0.264686215,0.015194357,-0.159492214,0.286106424,0.896373791,0.047216092,-0.292136404,0.924804495,-0.195814142
interact,1.787500000,0.893750000,0.195194339,0.103135092,0.127010627,0.180450667,0.014635089,0.275279472,-0.161814125,0.103694517,-0.267280691,-0.264686194,0.015194508,-0.159492184,0.286963161,0.896620746,0.045590623,-0.292074703,0.924823131,-0.195935964
interact,1.791666667,0.895833333,0.195194317,0.103135136,0.127010625,0.180450640,0.014635136,0.275279470,-0.161814095,0.103694683,-0.267280662,-0.264686160,0.015194676,-0.159492148,0.287813636,0.896873806,0.043961491,-0.292013002,0.924841749,-0.196057787
interact,1.795833333,0.897916667,0.195194287,0.103135179,0.127010618,0.180450601,0.014635182,0.275279464,-0.161814057,0.103694868,-0.267280631,-0.264686113,0.015194862,-0.159492109,0.288657806,0.897132971,0.042328764,-0.291951301,0.924860349,-0.196179611
interact,1.800000000,0.900000000,0.195194248,0.103135221,0.127010607,0.180450550,0.014635226,0.275279454,-0.161814010,0.103695072,-0.267280599,-0.264686053,0.015195065,-0.159492064,0.289495626,0.897398238,0.040692514,-0.291889600,0.924878931,-0.196301436
interact,1.804166667,0.902083333,0.195194275,0.103135268,0.127010625,0.180450592,0.014635271,0.275279468,-0.161814052,0.103695156,-0.267280594,-0.264686116,0.015195153,-0.159492076,0.290279485,0.897662126,0.039339382,-0.291834986,0.924893524,-0.196409849
interact,1.808333333,0.904166667,0.195194293,0.103135314,0.127010639,0.180450620,0.014635315,0.275279477,-0.161814085,0.103695261,-0.267280587,-0.264686165,0.015195260,-0.159492082,0.291058783,0.897930455,0.037983352,-0.291780371,0.924908089,-0.196518265
interact,1.812500000,0.906250000,0.195194301,0.103135358,0.127010648,0.180450637,0.014635357,0.275279481,-0.161814108,0.103695385,-0.267280578,-0.264686199,0.015195385,-0.159492083,0.291833489,0.898203225,0.036624465,-0.291725755,0.924922628,-0.196626683
interact,1.816666667,0.908333333,0.195194299,0.103135402,0.127010651,0.180450641,0.014635398,0.275279479,-0.161814123,0.103695530,-0.267280568,-0.264686218,0.015195528,-0.159492079,0.292603575,0.898480434,0.035262766,-0.291671139,0.924937141,-0.196735104
interact,1.820833333,0.910416667,0.195194288,0.103135444,0.127010649,0.180450632,0.014635438,0.275279472,-0.161814128,0.103695695,-0.267280556,-0.264686224,0.015195690,-0.159492070,0.293369010,0.898762078,0.033898295,-0.291616523,0.924951627,-0.196843528
interact,1.825000000,0.912500000,0.195194267,0.103135485,0.127010643,0.180450612,0.014635476,0.275279459,-0.161814123,0.103695879,-0.267280542,-0.264686214,0.015195869,-0.159492056,0.294129765,0.899048156,0.032531097,-0.291561906,0.924966086,-0.196951954
interact,1.829166667,0.914583333,0.195194237,0.103135525,0.127010631,0.180450579,0.014635513,0.275279441,-0.161814110,0.103696084,-0.267280526,-0.264686191,0.015196066,-0.159492036,0.294885811,0.899338664,0.031161215,-0.291507288,0.924980518,-0.197060383
interact,1.833333333,0.916666667,0.195194197,0.103135564,0.127010614,0.180450533,0.014635548,0.275279417,-0.161814087,0.103696309,-0.267280508,-0.264686153,0.015196282,-0.159492012,0.295637120,0.899633600,0.029788693,-0.291452669,0.924994924,-0.197168814
interact,1.837500000,0.918750000,0.195194227,0.103135621,0.127010629,0.180450570,0.014635609,0.275279434,-0.161814095,0.103696359,-0.267280454,-0.264686174,0.015196343,-0.159491967,0.296305188,0.899905754,0.028689548,-0.291406035,0.925004941,-0.197261602
interact,1.841666667,0.920833333,0.195194246,0.103135678,0.127010638,0.180450593,0.014635667,0.275279445,-0.161814094,0.103696430,-0.267280397,-0.264686180,0.015196422,-0.159491917,0.296970055,0.900180896,0.027588392,-0.291359401,0.925014927,-0.197354393
interact,1.845833333,0.922916667,0.195194256,0.103135733,0.127010641,0.180450604,0.014635725,0.275279450,-0.161814083,0.103696520,-0.267280339,-0.264686171,0.015196518,-0.159491861,0.297631704,0.900459024,0.026485246,-0.291312765,0.925024882,-0.197447187
interact,1.850000000,0.925000000,0.195194255,0.103135787,0.127010639,0.180450603,0.014635781,0.275279449,-0.161814062,0.103696630,-0.267280278,-0.264686147,0.015196633,-0.159491800,0.298290119,0.900740136,0.025380134,-0.291266129,0.925034805,-0.197539985
interact,1.854166667,0.927083333,0.195194245,0.103135840,0.127010631,0.180450589,0.014635835,0.275279441,-0.161814033,0.103696760,-0.267280216,-0.264686109,0.015196765,-0.159491733,0.298945281,0.901024229,0.024273081,-0.291219492,0.925044697,-0.197632786
interact,1.858333333,0.929166667,0.195194225,0.103135891,0.127010617,0.180450563,0.014635888,0.275279428,-0.161813993,0.103696909,-0.267280152,-0.264686056,0.015196915,-0.159491661,0.299597174,0.901311300,0.023164110,-0.291172854,0.925054557,-0.197725590
interact,1.862500000,0.931250000,0.195194195,0.103135941,0.127010598,0.180450523,0.014635939,0.275279408,-0.161813945,0.103697079,-0.267280085,-0.264685988,0.015197083,-0.159491583,0.300245780,0.901601347,0.022053246,-0.291126216,0.925064386,-0.197818397
interact,1.866666667,0.933333333,0.195194155,0.103135990,0.127010573,0.180450472,0.014635988,0.275279383,-0.161813887,0.103697268,-0.267280017,-0.264685906,0.015197269,-0.159491500,0.300891082,0.901894365,0.020940513,-0.291079576,0.925074184,-0.197911208
interact,1.870833333,0.935416667,0.195194190,0.103135976,0.127010578,0.180450518,0.014635972,0.275279392,-0.161813902,0.103697287,-0.267279991,-0.264685945,0.015197294,-0.159491487,0.301427481,0.902144602,0.020091087,-0.291041878,0.925079287,-0.197986222
interact,1.875000000,0.937500000,0.195194215,0.103135961,0.127010577,0.180450552,0.014635954,0.275279394,-0.161813908,0.103697324,-0.267279963,-0.264685970,0.015197335,-0.159491468,0.301961854,0.902396618,0.019240379,-0.291004179,0.925084358,-0.198061240
interact,1.879166667,0.939583333,0.195194230,0.103135944,0.127010570,0.180450574,0.014635934,0.275279390,-0.161813905,0.103697381,-0.267279933,-0.264685980,0.015197393,-0.159491444,0.302494191,0.902650411,0.018388400,-0.290966479,0.925089397,-0.198136260
interact,1.883333333,0.941666667,0.195194235,0.103135927,0.127010558,0.180450584,0.014635913,0.275279380,-0.161813893,0.103697456,-0.267279901,-0.264685977,0.015197468,-0.159491414,0.303024483,0.902905979,0.017535161,-0.290928778,0.925094405,-0.198211285
interact,1.887500000,0.943750000,0.195194231,0.103135908,0.127010539,0.180450581,0.014635890,0.275279364,-0.161813871,0.103697550,-0.267279867,-0.264685959,0.015197560,-0.159491379,0.303552722,0.903163320,0.016680674,-0.290891077,0.925099380,-0.198286312
interact,1.891666667,0.945833333,0.195194217,0.103135888,0.127010514,0.180450567,0.014635866,0.275279341,-0.161813841,0.103697662,-0.267279831,-0.264685926,0.015197669,-0.159491337,0.304078900,0.903422432,0.015824952,-0.290853375,0.925104324,-0.198361342
interact,1.895833333,0.947916667,0.195194193,0.103135867,0.127010484,0.180450540,0.014635841,0.275279312,-0.161813802,0.103697793,-0.267279792,-0.264685880,0.015197794,-0.159491290,0.304603006,0.903683313,0.014968004,-0.290815672,0.925109236,-0.198436376
interact,1.900000000,0.950000000,0.195194160,0.103135844,0.127010447,0.180450502,0.014635814,0.275279277,-0.161813754,0.103697943,-0.267279752,-0.264685819,0.015197937,-0.159491238,0.305125033,0.903945960,0.014109846,-0.290777968,0.925114116,-0.198511412
interact,1.904166667,0.952083333,0.195194182,0.103135924,0.127010470,0.180450528,0.014635900,0.275279304,-0.161813786,0.103697942,-0.267279741,-0.264685869,0.015197939,-0.159491244,0.305516921,0.904148559,0.013506292,-0.290750214,0.925114412,-0.198566368
interact,1.908333333,0.954166667,0.195194194,0.103136004,0.127010486,0.180450544,0.014635985,0.275279324,-0.161813810,0.103697958,-0.267279728,-0.264685905,0.015197955,-0.159491246,0.305907727,0.904352008,0.012902033,-0.290722460,0.925114679,-0.198621326
interact,1.912500000,0.956250000,0.195194198,0.103136082,0.127010497,0.180450548,0.014636068,0.275279338,-0.161813826,0.103697991,-0.267279713,-0.264685928,0.015197987,-0.159491241,0.306297449,0.904556306,0.012297071,-0.290694705,0.925114918,-0.198676287
interact,1.916666667,0.958333333,0.195194193,0.103136159,0.127010502,0.180450542,0.014636151,0.275279346,-0.161813833,0.103698040,-0.267279696,-0.264685938,0.015198034,-0.159491232,0.306686084,0.904761451,0.011691411,-0.290666949,0.925115130,-0.198731250
interact,1.920833333,0.960416667,0.195194179,0.103136235,0.127010501,0.180450524,0.014636231,0.275279347,-0.161813833,0.103698106,-0.267279677,-0.264685936,0.015198096,-0.159491217,0.307073627,0.904967444,0.011085059,-0.290639193,0.925115312,-0.198786216
interact,1.925000000,0.962500000,0.195194156,0.103136309,0.127010494,0.180450496,0.014636311,0.275279343,-0.161813824,0.103698188,-0.267279656,-0.264685920,0.015198173,-0.159491196,0.307460076,0.905174282,0.010478017,-0.290611436,0.925115467,-0.198841184
interact,1.929166667,0.964583333,0.195194124,0.103136383,0.127010482,0.180450456,0.014636389,0.275279332,-0.161813808,0.103698288,-0.267279632,-0.264685891,0.015198265,-0.159491170,0.307845427,0.905381965,0.009870290,-0.290583679,0.925115593,-0.198896154
interact,1.933333333,0.966666667,0.195194084,0.103136456,0.127010463,0.180450405,0.014636466,0.275279315,-0.161813783,0.103698404,-0.267279607,-0.264685849,0.015198372,-0.159491139,0.308229676,0.905590490,0.009261886,-0.290555921,0.925115691,-0.198951127
